order_id,store_id,store_name,member_id,member_name,order_datetime,order_date,time_slot,weekday,people_count,dish_count,subtotal,discount_amount,total_amount,payment_method,promotion_id,promotion_name,order_status
O001977,S001,北京王府井店,M00138,孙八138,2024-05-31 16:10:00,2024-05-31,16:00-18:00,Friday,4,5,419.64,0.0,419.64,微信支付,,,已完成
O001978,S001,北京王府井店,M00125,周九125,2024-03-08 17:27:00,2024-03-08,16:00-18:00,Friday,1,6,422.07,0.0,422.07,支付宝,,,已取消
O001979,S001,北京王府井店,,,2024-01-05 14:24:00,2024-01-05,14:00-16:00,Friday,6,4,614.88,0.0,614.88,银行卡,,,已完成
O001980,S003,广州天河店,M00149,王五149,2024-05-11 16:26:00,2024-05-11,16:00-18:00,Saturday,5,3,473.77,0.0,473.77,支付宝,,,已完成
O001981,S008,西安雁塔店,M00067,赵六67,2024-01-22 17:58:00,2024-01-22,16:00-18:00,Monday,2,3,157.95,0.0,157.95,支付宝,P0013,节日促销13,已完成
O001982,S005,杭州西湖店,,,2024-01-20 12:23:00,2024-01-20,12:00-14:00,Saturday,1,2,100.73,0.0,100.73,微信支付,,,已完成
O001983,S004,深圳南山店,M00122,郑十一122,2024-06-07 11:09:00,2024-06-07,10:00-12:00,Friday,1,4,376.07,0.0,376.07,微信支付,P0014,新店开业优惠14,已完成
O001984,S008,西安雁塔店,,,2024-02-21 21:59:00,2024-02-21,20:00-22:00,Wednesday,4,1,23.91,0.0,23.91,银行卡,,,已完成
O001985,S010,重庆解放碑店,M00011,郑十一11,2024-01-13 21:05:00,2024-01-13,20:00-22:00,Saturday,3,2,71.38,0.0,71.38,会员余额,P0007,周末特惠7,已完成
O001986,S005,杭州西湖店,M00166,林十八166,2024-03-14 21:43:00,2024-03-14,20:00-22:00,Thursday,5,4,325.68,0.0,325.68,微信支付,P0014,新店开业优惠14,已完成
O001987,S008,西安雁塔店,M00115,张二十三115,2024-05-18 19:12:00,2024-05-18,18:00-20:00,Saturday,4,1,51.15,0.0,51.15,支付宝,P0007,周末特惠7,已完成
O001988,S006,成都春熙店,M00080,朱十七80,2024-04-11 20:53:00,2024-04-11,20:00-22:00,Thursday,4,5,299.45,0.0,299.45,现金,P0007,周末特惠7,已取消
O001989,S009,南京新街口店,M00078,刘十四78,2024-01-02 20:56:00,2024-01-02,20:00-22:00,Tuesday,6,2,100.53,0.0,100.53,支付宝,,,已完成
O001990,S008,西安雁塔店,M00059,李四59,2024-06-07 16:05:00,2024-06-07,16:00-18:00,Friday,6,4,336.08,38.0,298.08,现金,P0010,节日促销10,已取消
O001991,S001,北京王府井店,,,2024-06-22 11:36:00,2024-06-22,10:00-12:00,Saturday,5,4,303.06,0.0,303.06,银行卡,P0007,周末特惠7,已完成
O001992,S005,杭州西湖店,,,2024-03-21 18:47:00,2024-03-21,18:00-20:00,Thursday,7,1,145.83,0.0,145.83,现金,,,已完成
O001993,S007,武汉江汉店,M00155,赵六155,2024-04-28 15:59:00,2024-04-28,14:00-16:00,Sunday,7,4,347.18,0.0,347.18,会员余额,P0007,周末特惠7,已完成
O001994,S009,南京新街口店,M00161,李四161,2024-01-07 12:50:00,2024-01-07,12:00-14:00,Sunday,3,6,621.58,38.0,583.58,微信支付,P0010,节日促销10,已完成
O001995,S008,西安雁塔店,M00095,王十二95,2024-01-25 10:25:00,2024-01-25,10:00-12:00,Thursday,3,2,118.53,0.0,118.53,银行卡,,,已完成
O001996,S002,上海南京路店,,,2024-05-20 14:14:00,2024-05-20,14:00-16:00,Monday,6,4,348.31,0.0,348.31,微信支付,P0007,周末特惠7,已完成
O001997,S009,南京新街口店,M00171,陈二十六171,2024-01-18 15:45:00,2024-01-18,14:00-16:00,Thursday,8,2,172.44,0.0,172.44,支付宝,,,已完成
O001998,S010,重庆解放碑店,M00068,王十二68,2024-03-19 20:10:00,2024-03-19,20:00-22:00,Tuesday,5,5,457.99,0.0,457.99,会员余额,,,已完成
O001999,S005,杭州西湖店,,,2024-04-05 21:55:00,2024-04-05,20:00-22:00,Friday,4,4,215.85,0.0,215.85,银行卡,,,已完成
